9,04d526725a1e4f13bc5fb734028adc37_6.csv,513.0,1529.0,512.0,1528.0,512.5,1528.5;3131905;3129857;3131904;3129856;
801,columbus--medical-facilities.csv,553.0,1481.0,550.0,1477.0,551.4666666666667,1478.6666666666667;3027496;3031592;3029544;3025448;3027497;3025449;3029545;3029542;3031590;3027494;3027495;3029543;3031591;3025447;3033639;
802,columbus--motorized-two-wheeler-parking.csv,551.0,1479.0,551.0,1478.0,551.0,1478.5;3027495;3029543;
803,columbus--nature-preserve-amenities.csv,552.0,1481.0,551.0,1479.0,551.5,1480.0;3033640;3031592;3029544;3029543;3033639;3031591;
804,columbus--nature-preserve-trails.csv,552.0,1481.0,551.0,1479.0,551.4,1480.2;3033640;3031592;3029543;3031591;3033639;
805,columbus--nature-preserves.csv,552.0,1481.0,551.0,1479.0,551.5,1480.0;3029544;3031592;3033640;3033639;3031591;3029543;
806,columbus--neighborhood-commercial-revitalization-areas-1.csv,552.0,1479.0,551.0,1478.0,551.5,1478.5;3029544;3027496;3027495;3029543;
807,columbus--neighborhood-pride-areas.csv,553.0,1480.0,550.0,1477.0,551.3636363636364,1478.5454545454545;3027496;3029544;3031592;3025448;3029545;3027494;3029542;3031591;3027495;3029543;3025447;
808,columbus--office-facilities.csv,553.0,1480.0,550.0,1477.0,551.3636363636364,1478.4545454545455;3027496;3029544;3025448;3031592;3027497;3029542;3027494;3029543;3027495;3031591;3025447;
809,columbus--on-street-loading-zones.csv,552.0,1479.0,551.0,1478.0,551.3333333333334,1478.6666666666667;3029544;3027495;3029543;
810,columbus--opportunity-zone-census-tracts.csv,552.0,1480.0,551.0,1476.0,551.4444444444445,1477.7777777777778;3027496;3029544;3025448;3023400;3029543;3027495;3031591;3025447;3023399;
811,columbus--overhead-utility-restriction-districts.csv,552.0,1479.0,551.0,1478.0,551.3333333333334,1478.6666666666667;3029544;3029543;3027495;
812,columbus--park-easements.csv,553.0,1481.0,550.0,1477.0,551.5384615384615,1478.6923076923076;3027496;3025448;3029544;3031592;3033640;3029545;3027497;3029542;3027494;3029543;3031591;3027495;3025447;
813,columbus--park-facilities.csv,553.0,1482.0,550.0,1477.0,551.3125,1479.1875;3027496;3029544;3031592;3025448;3033640;3029545;3027497;3027494;3029542;3033638;3035686;3027495;3029543;3031591;3025447;3033639;
814,columbus--park-property-boundaries.csv,553.0,1482.0,550.0,1476.0,551.3333333333334,1478.8333333333333;3031592;3029544;3027496;3025448;3023400;3033640;3029545;3027497;3027494;3029542;3035686;3033638;3029543;3031591;3027495;3025447;3033639;3023399;
815,columbus--parking-meters.csv,551.0,1479.0,551.0,1478.0,551.0,1478.5;3027495;3029543;
816,columbus--pay-as-we-grow-areas.csv,553.0,1480.0,550.0,1476.0,550.9166666666666,1478.25;3031592;3029544;3031593;3029542;3031590;3027494;3023398;3025446;3029543;3027495;3025447;3023399;
817,CommercialHazardousWasteOperations2023_01.csv,598.0,1503.0,566.0,1476.0,583.3529411764706,1485.0294117647059;3033658;3039800;3078712;3041848;3033657;3037753;3047990;3031606;3047991;3050039;3037751;3043918;3031630;3031631;3035727;3037775;3074636;3068493;3031626;3056202;3027531;3033673;3023430;3033686;3045972;3029586;3043922;3045971;3035731;3039824;3056208;3037776;3031632;3048017;
818,CooperativeNurseries202002.csv,597.0,1504.0,566.0,1476.0,581.7674418604652,1486.4186046511627;3056190;3064382;3050046;3052094;3068478;3027518;3023422;3058239;3035711;3037759;3062335;3023423;3027519;3047996;3041852;3023420;3023421;3068477;3052093;3027517;3050043;3027515;3031611;3052088;3078712;3080761;3047993;3072566;3076663;3058231;3054158;3035726;3031630;3027534;3037774;3031631;3035727;3045967;3025487;3041871;3027535;3025484;3031628;3039820;3023436;3035724;3043916;3050061;3041869;3045965;3074634;3037770;3054154;3043914;3062346;3058251;3025483;3050059;3041867;3029579;3039816;3041864;3043912;3066440;3048008;3068489;3039817;3066441;3035721;3041865;3045961;3031625;3035718;3027526;3060294;3023430;3025479;3072583;3023431;3029575;3064388;3025476;3033668;3054148;3056196;3037764;3033669;3037765;3043906;3074626;3035714;3031618;3070530;3045955;3074627;3068483;3072579;3035715;3037763;3058240;3041856;3031616;3064384;3068480;3025472;3060288;3043904;3048000;3035712;3033664;3037760;3062337;3048001;3052097;3054165;3041874;3029586;3039826;3027538;3045970;3041875;3031635;3035728;3048016;3029584;3066449;3033681;3045969;3029585;
819,crawfordcountypa--alluvial-fans.csv,363.0,1580.0,327.0,1404.0,340.5,1516.7142857142858;2875755;2877803;2879851;2877802;2879850;3230023;3232071;3234121;3236169;3230024;3232072;3234120;3236168;3236170;
820,crawfordcountypa--coastal-gages.csv,642.0,1719.0,191.0,1316.0,491.3308270676692,1481.4436090225563;3064367;3080749;3099179;3166516;2722349;2726445;3101226;3088938;3117609;2699823;2701871;3064361;3076649;3086888;2726446;2705966;2703918;3082792;3074598;3076646;3082791;3138086;3080742;3078695;3076647;3068453;3172667;3113507;2775591;3172670;3158335;3095103;3097151;2716216;2697784;3091006;3135806;2859577;3168802;3095101;3072316;3045693;3107132;3092795;3135803;3115323;3045691;3078712;3092793;2843187;3093047;2699825;2697777;2775603;2697776;2699824;2810416;2804272;2791985;2695735;3090993;2759221;3070513;3068430;3140111;3131918;3066383;3099148;3133963;3099147;3170582;3168791;3168537;3164701;3164702;3088665;3093013;3121684;3062382;3101295;3093103;3099247;3099246;3097198;3095150;3082862;3062380;3101293;3084909;3076717;3082859;3058283;3062379;2879840;2859365;2861412;3132027;3068528;3076720;3068529;3068238;2957901;3005004;3011148;2957903;2957902;3002953;2949450;2982212;2978119;2976071;3002688;2888029;2881887;3005013;3000916;2898263;2916689;2900305;3520703;3142274;3138177;3412215;3424503;3401975;3426557;3426558;2793977;2791929;2787833;3506372;3520704;3508418;
